row_type,flow_id,step,x,y0,y1,node_x0,node_x1,node_y0,node_y1,label_x,label_y,publisher,genre,game_count,publisher_visible_total,publisher_full_total,publisher_top10_coverage_percent,publisher_visible_share_percent,genre_visible_total
flow,8,27,0.836,6476.764,6540.764,,,,,,,Sega,Puzzle,64,1311,1486,88.2,4.88,566
flow,8,28,0.864,6561.4241,6625.4241,,,,,,,Sega,Puzzle,64,1311,1486,88.2,4.88,566
flow,8,29,0.892,6614.0284,6678.0284,,,,,,,Sega,Puzzle,64,1311,1486,88.2,4.88,566
flow,8,30,0.92,6632.1111,6696.1111,,,,,,,Sega,Puzzle,64,1311,1486,88.2,4.88,566
flow,9,0,0.08,1148.0,1228.0,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,1,0.108,1167.8963,1247.8963,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,2,0.136,1225.7766,1305.7766,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,3,0.164,1318.9276,1398.9276,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,4,0.192,1444.6362,1524.6362,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,5,0.22,1600.1893,1680.1893,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,6,0.248,1782.8738,1862.8738,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,7,0.276,1989.9765,2069.9765,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,8,0.304,2218.7843,2298.7843,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,9,0.332,2466.584,2546.584,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,10,0.36,2730.6626,2810.6626,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,11,0.388,3008.3068,3088.3068,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,12,0.416,3296.8036,3376.8036,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,13,0.444,3593.4397,3673.4397,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,14,0.472,3895.5022,3975.5022,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,15,0.5,4200.2778,4280.2778,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,16,0.528,4505.0534,4585.0534,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,17,0.556,4807.1158,4887.1158,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,18,0.584,5103.752,5183.752,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,19,0.612,5392.2488,5472.2488,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,20,0.64,5669.893,5749.893,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,21,0.668,5933.9716,6013.9716,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,22,0.696,6181.7713,6261.7713,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,23,0.724,6410.5791,6490.5791,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,24,0.752,6617.6818,6697.6818,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,25,0.78,6800.3663,6880.3663,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,26,0.808,6955.9194,7035.9194,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,27,0.836,7081.628,7161.628,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,28,0.864,7174.779,7254.779,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,29,0.892,7232.6592,7312.6592,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,9,30,0.92,7252.5556,7332.5556,,,,,,,Sega,Racing,80,1311,1486,88.2,6.1,499
flow,10,0,0.08,1228.0,1311.0,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,1,0.108,1249.4394,1332.4394,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,2,0.136,1311.8086,1394.8086,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,3,0.164,1412.184,1495.184,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,4,0.192,1547.6421,1630.6421,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,5,0.22,1715.2593,1798.2593,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,6,0.248,1912.112,1995.112,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,7,0.276,2135.2767,2218.2767,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,8,0.304,2381.8299,2464.8299,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,9,0.332,2648.848,2731.848,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,10,0.36,2933.4074,3016.4074,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,11,0.388,3232.5846,3315.5846,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,12,0.416,3543.456,3626.456,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,13,0.444,3863.0981,3946.0981,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,14,0.472,4188.5873,4271.5873,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,15,0.5,4517.0,4600.0,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,16,0.528,4845.4127,4928.4127,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,17,0.556,5170.9019,5253.9019,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,18,0.584,5490.544,5573.544,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,19,0.612,5801.4154,5884.4154,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,20,0.64,6100.5926,6183.5926,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,21,0.668,6385.152,6468.152,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,22,0.696,6652.1701,6735.1701,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,23,0.724,6898.7233,6981.7233,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,24,0.752,7121.888,7204.888,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,25,0.78,7318.7407,7401.7407,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,26,0.808,7486.3579,7569.3579,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,27,0.836,7621.816,7704.816,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,28,0.864,7722.1914,7805.1914,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,29,0.892,7784.5606,7867.5606,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,10,30,0.92,7806.0,7889.0,,,,,,,Sega,Adventure,83,1311,1486,88.2,6.33,476
flow,11,0,0.08,1381.0,1715.0,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,1,0.108,1377.1345,1711.1345,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,2,0.136,1365.8895,1699.8895,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,3,0.164,1347.792,1681.792,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,4,0.192,1323.3692,1657.3692,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,5,0.22,1293.1481,1627.1481,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,6,0.248,1257.656,1591.656,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,7,0.276,1217.4199,1551.4199,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,8,0.304,1172.9668,1506.9668,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,9,0.332,1124.824,1458.824,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,10,0.36,1073.5185,1407.5185,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,11,0.388,1019.5775,1353.5775,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,12,0.416,963.528,1297.528,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,13,0.444,905.8972,1239.8972,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,14,0.472,847.2121,1181.2121,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,15,0.5,788.0,1122.0,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,16,0.528,728.7879,1062.7879,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,17,0.556,670.1028,1004.1028,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,18,0.584,612.472,946.472,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,19,0.612,556.4225,890.4225,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,20,0.64,502.4815,836.4815,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,21,0.668,451.176,785.176,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,22,0.696,403.0332,737.0332,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,23,0.724,358.5801,692.5801,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,24,0.752,318.344,652.344,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,25,0.78,282.8519,616.8519,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,26,0.808,252.6308,586.6308,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,27,0.836,228.208,562.208,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,28,0.864,210.1105,544.1105,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,29,0.892,198.8655,532.8655,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,11,30,0.92,195.0,529.0,,,,,,,Microsoft,Misc,334,1177,1268,92.8,28.38,1412
flow,12,0,0.08,1715.0,1762.0,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,1,0.108,1714.9558,1761.9558,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,2,0.136,1714.8273,1761.8273,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,3,0.164,1714.6204,1761.6204,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,4,0.192,1714.3413,1761.3413,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,5,0.22,1713.9959,1760.9959,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,6,0.248,1713.5902,1760.5902,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,7,0.276,1713.1303,1760.1303,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,8,0.304,1712.6223,1759.6223,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,9,0.332,1712.072,1759.072,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,10,0.36,1711.4856,1758.4856,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,11,0.388,1710.8691,1757.8691,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,12,0.416,1710.2284,1757.2284,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,13,0.444,1709.5697,1756.5697,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,14,0.472,1708.899,1755.899,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,15,0.5,1708.2222,1755.2222,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,16,0.528,1707.5454,1754.5454,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,17,0.556,1706.8747,1753.8747,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,18,0.584,1706.216,1753.216,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,19,0.612,1705.5754,1752.5754,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,20,0.64,1704.9588,1751.9588,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,21,0.668,1704.3724,1751.3724,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,22,0.696,1703.8222,1750.8222,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,23,0.724,1703.3141,1750.3141,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,24,0.752,1702.8542,1749.8542,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,25,0.78,1702.4486,1749.4486,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,26,0.808,1702.1031,1749.1031,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,27,0.836,1701.824,1748.824,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,28,0.864,1701.6172,1748.6172,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,29,0.892,1701.4886,1748.4886,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,12,30,0.92,1701.4444,1748.4444,,,,,,,Microsoft,Sports,47,1177,1268,92.8,3.99,1031
flow,13,0,0.08,1762.0,1950.0,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,1,0.108,1765.1253,1953.1253,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,2,0.136,1774.217,1962.217,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,3,0.164,1788.8489,1976.8489,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,4,0.192,1808.5949,1996.5949,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,5,0.22,1833.0288,2021.0288,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,6,0.248,1861.7244,2049.7244,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,7,0.276,1894.2556,2082.2556,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,8,0.304,1930.1962,2118.1962,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,9,0.332,1969.12,2157.12,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,10,0.36,2010.6008,2198.6008,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,11,0.388,2054.2125,2242.2125,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,12,0.416,2099.5289,2287.5289,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,13,0.444,2146.1238,2334.1238,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,14,0.472,2193.571,2381.571,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,15,0.5,2241.4444,2429.4444,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,16,0.528,2289.3179,2477.3179,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,17,0.556,2336.7651,2524.7651,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,18,0.584,2383.36,2571.36,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,19,0.612,2428.6764,2616.6764,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,20,0.64,2472.2881,2660.2881,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,21,0.668,2513.7689,2701.7689,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,22,0.696,2552.6927,2740.6927,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,23,0.724,2588.6333,2776.6333,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,24,0.752,2621.1644,2809.1644,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,25,0.78,2649.8601,2837.8601,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,26,0.808,2674.294,2862.294,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,27,0.836,2694.04,2882.04,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,28,0.864,2708.6719,2896.6719,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,29,0.892,2717.7636,2905.7636,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,13,30,0.92,2720.8889,2908.8889,,,,,,,Microsoft,Action,188,1177,1268,92.8,15.97,1021
flow,14,0,0.08,1950.0,2136.0,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,1,0.108,1955.9199,2141.9199,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,2,0.136,1973.1414,2159.1414,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,3,0.164,2000.8573,2186.8573,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,4,0.192,2038.2603,2224.2603,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,5,0.22,2084.5432,2270.5432,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,6,0.248,2138.8987,2324.8987,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,7,0.276,2200.5195,2386.5195,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,8,0.304,2268.5983,2454.5983,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,9,0.332,2342.328,2528.328,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,10,0.36,2420.9012,2606.9012,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,11,0.388,2503.5108,2689.5108,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,12,0.416,2589.3493,2775.3493,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,13,0.444,2677.6097,2863.6097,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,14,0.472,2767.4845,2953.4845,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,15,0.5,2858.1667,3044.1667,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,16,0.528,2948.8488,3134.8488,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,17,0.556,3038.7237,3224.7237,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,18,0.584,3126.984,3312.984,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,19,0.612,3212.8226,3398.8226,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,20,0.64,3295.4321,3481.4321,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,21,0.668,3374.0053,3560.0053,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,22,0.696,3447.735,3633.735,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,23,0.724,3515.8139,3701.8139,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,24,0.752,3577.4347,3763.4347,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,25,0.78,3631.7901,3817.7901,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,26,0.808,3678.073,3864.073,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,27,0.836,3715.476,3901.476,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,28,0.864,3743.1919,3929.1919,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,29,0.892,3760.4134,3946.4134,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,14,30,0.92,3766.3333,3952.3333,,,,,,,Microsoft,Shooter,186,1177,1268,92.8,15.8,891
flow,15,0,0.08,2136.0,2226.0,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,1,0.108,2144.4896,2234.4896,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,2,0.136,2169.1868,2259.1868,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,3,0.164,2208.9338,2298.9338,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,4,0.192,2262.5729,2352.5729,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,5,0.22,2328.9465,2418.9465,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,6,0.248,2406.8969,2496.8969,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,7,0.276,2495.2664,2585.2664,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,8,0.304,2592.8973,2682.8973,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,9,0.332,2698.632,2788.632,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,10,0.36,2811.3128,2901.3128,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,11,0.388,2929.7819,3019.7819,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,12,0.416,3052.8818,3142.8818,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,13,0.444,3179.4547,3269.4547,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,14,0.472,3308.3429,3398.3429,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,15,0.5,3438.3889,3528.3889,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,16,0.528,3568.4348,3658.4348,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,17,0.556,3697.3231,3787.3231,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,18,0.584,3823.896,3913.896,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,19,0.612,3946.9959,4036.9959,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,20,0.64,4065.465,4155.465,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,21,0.668,4178.1458,4268.1458,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,22,0.696,4283.8805,4373.8805,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,23,0.724,4381.5114,4471.5114,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,24,0.752,4469.8809,4559.8809,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,25,0.78,4547.8313,4637.8313,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,26,0.808,4614.2049,4704.2049,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,27,0.836,4667.844,4757.844,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,28,0.864,4707.591,4797.591,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,29,0.892,4732.2881,4822.2881,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,15,30,0.92,4740.7778,4830.7778,,,,,,,Microsoft,Platform,90,1177,1268,92.8,7.65,704
flow,16,0,0.08,2226.0,2279.0,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,1,0.108,2236.5738,2289.5738,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,2,0.136,2267.3338,2320.3338,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,3,0.164,2316.8382,2369.8382,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,4,0.192,2383.6452,2436.6452,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,5,0.22,2466.3128,2519.3128,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,6,0.248,2563.3991,2616.3991,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,7,0.276,2673.4624,2726.4624,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,8,0.304,2795.0606,2848.0606,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,9,0.332,2926.752,2979.752,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,10,0.36,3067.0947,3120.0947,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,11,0.388,3214.6467,3267.6467,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,12,0.416,3367.9662,3420.9662,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,13,0.444,3525.6114,3578.6114,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,14,0.472,3686.1403,3739.1403,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,15,0.5,3848.1111,3901.1111,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,16,0.528,4010.0819,4063.0819,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,17,0.556,4170.6108,4223.6108,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,18,0.584,4328.256,4381.256,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,19,0.612,4481.5755,4534.5755,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,20,0.64,4629.1276,4682.1276,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,21,0.668,4769.4702,4822.4702,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
flow,16,22,0.696,4901.1616,4954.1616,,,,,,,Microsoft,Role-Playing,53,1177,1268,92.8,4.5,602
